Id,Label,timeset,paper,authors,iv,country,year,game,community,indegree,outdegree,Degree
10.1037/0022-3514.72.4.810,,,,,,,,,23,11,9,20
10.1002/per.420,"Kurzban,Houser",,https://data.cooperationdatabank.org/id/ENG01432,"Kurzban,Houser",Personality-related independent variables,USA,2001,Public Goods Game,23,29,19,48
10.1007/BF00140922,,,,,,,,,131,17,9,26
10.1002/ejsp.2420200603,"Budescu,Rapoport,Suleiman",,https://data.cooperationdatabank.org/id/ENG00368,"Budescu,Rapoport,Suleiman",Uncertainty-related independent variables,ISR,1989,Resource Dilemma,23,25,6,31
10.1111/ecin.12105,,,,,,,,,131,0,10,10
10.1006/jesp.1993.1021,,,,,,,,,137,25,0,25
10.1037/0033-295X.94.3.291,,,,,,,,,134,22,2,24
10.1002/(SICI)1099-0992(199908/09)29:5/6<815::AID-EJSP967>3.0.CO;2-Z,,,,,,,,,134,0,2,2
10.1177/002200278002400101,,,,,,,,,37,30,5,35
10.2466/pr0.1968.23.2.675,,,,,,,,,133,0,2,2
10.1207/S15327957PSPR0604_08,,,,,,,,,134,2,3,5
10.1177/104346301013001001,,,,,,,,,134,1,1,2
10.1037/0033-295X.102.1.131,,,,,,,,,133,5,5,10
10.3922/j.psns.2009.2.013,,,,,,,,,137,0,4,4
10.1098/rspb.2006.0209,,,,,,,,,137,17,8,25
10.1098/rspb.2003.2491,,,,,,,,,137,3,3,6
10.1002/1099-0771(200101)14:1<51::AID-BDM365>3.0.CO;2-K,,,,,,,,,37,11,5,16
10.1901/jeab.1995.64-1,,,,,,,,,37,12,5,17
10.3758/BF03196303,,,,,,,,,37,5,6,11
10.1006/anbe.1995.0267,,,,,,,,,37,11,3,14
10.1901/jeab.1993.60-67,,,,,,,,,37,5,0,5
10.2466/pr0.1984.55.3.687,,,,,,,,,37,8,1,9
10.1016/j.geb.2008.02.014,,,,,,,,,131,7,4,11
10.1111/j.1542-4774.2011.01026.x,"Grosse,Putterman,Rockenbach",,https://data.cooperationdatabank.org/id/ENG01032,"Grosse,Putterman,Rockenbach",,DEU,2009,Public Goods Game,131,5,13,18
10.1016/j.jebo.2017.02.007,,,,,,,,,17,0,4,4
10.1126/science.1177418,"Rand,Dreber,Ellingsen,Fudenberg,Nowak",,https://data.cooperationdatabank.org/id/ENG01972,"Rand,Dreber,Ellingsen,Fudenberg,Nowak",Punishment-related independent variables,USA,2009,Public Goods Game,17,63,13,76
10.1111/bjop.12007,,,,,,,,,137,0,4,4
10.1016/j.evolhumbehav.2007.04.006,"Verplaetse,Vanneste,Braeckman",,https://data.cooperationdatabank.org/id/ENG02493,"Verplaetse,Vanneste,Braeckman",,BEL,2005,Prisoner's Dilemma Game,137,10,4,14
10.1016/j.evolhumbehav.2009.09.006,,,,,,,,,23,7,6,13
10.1016/S1090-5138(03)00035-7,,,,,,,,,137,12,2,14
10.1016/j.evolhumbehav.2007.02.005,,,,,,,,,137,6,3,9
10.1007/s001820000054,"Clark,Kay,Sefton",,https://data.cooperationdatabank.org/id/ENG00518,"Clark,Kay,Sefton",Communication-related independent variables,,2001,Prisoner's Dilemma Game,131,4,0,4
10.1006/jeem.1994.1029,,,,,,,,,23,14,6,20
10.1177/0022002791035004006,Betz,,https://data.cooperationdatabank.org/id/ENG00219,Betz,Communication-related independent variables,,1991,Prisoner's Dilemma Game,133,5,11,16
10.1177/002200276601000408,"Radlow,Weidner",,https://data.cooperationdatabank.org/id/ENG01962,"Radlow,Weidner",Communication-related independent variables,,1966,Public Goods Game,133,13,5,18
10.1037/h0032878,,,,,,,,,133,4,9,13
10.1037/a0024967,,,,,,,,,23,2,7,9
10.1037/a0030939,,,,,,,,,23,10,86,96
10.1037/a0023489,,,,,,,,,17,38,61,99
10.1086/323729,,,,,,,,,23,1,0,1
10.1016/j.jpubeco.2012.04.003,"Thöni,Tyran,Wengström",,https://data.cooperationdatabank.org/id/ENG02391,"Thöni,Tyran,Wengström",Expectations-related independent variables,DNK,2009,Public Goods Game,137,21,14,35
10.1177/1745691613488533,,,,,,,,,17,7,32,39
10.1037/a0011381,"Kiyonari,Barclay",,https://data.cooperationdatabank.org/id/ENG01351,"Kiyonari,Barclay",Expectations-related independent variables,CAN,2007,Public Goods Game,17,12,21,33
10.1037/0022-3514.88.2.365,,,,,,,,,134,13,15,28
10.1006/obhd.1996.0068,"Waddell,Peng",,https://data.cooperationdatabank.org/id/ENG02515,"Waddell,Peng",Symmetry-related independent variables,USA,1995,Resource Dilemma,23,12,0,12
10.1016/j.ijhcs.2007.06.002,,,,,,,,,23,3,4,7
10.1016/j.jesp.2009.09.009,,,,,,,,,134,7,16,23
10.1108/01437730510607853,"De Cremer,van Knippenberg",,https://data.cooperationdatabank.org/id/ENG00643,"De Cremer,van Knippenberg",Personality-related independent variables,NLD,2004,Public Goods Game,23,5,7,12
10.1016/j.ijintrel.2007.11.003,,,,,,,,,137,5,7,12
10.1177/0146167206287538,"Stouten,De Cremer,van Dijk",,https://data.cooperationdatabank.org/id/ENG02304,"Stouten,De Cremer,van Dijk",,NLD,2005,Public Goods Game,23,15,12,27
10.1177/0022002795039004006,"Parks,Hulbert",,https://data.cooperationdatabank.org/id/ENG01873,"Parks,Hulbert",,USA,1995,Public Goods Game,23,20,9,29
10.1111/j.1467-839X.2008.00258.x,"Yamagishi,Mifune,Liu,Pauling",,https://data.cooperationdatabank.org/id/ENG02622,"Yamagishi,Mifune,Liu,Pauling",Expectations-related independent variables,JPN,2008,Prisoner's Dilemma Game,137,9,9,18
10.1037/0021-9010.87.1.87,"Waddell,Peng",,https://data.cooperationdatabank.org/id/ENG02514,"Waddell,Peng","Ethnicity-related independent variables,Expectations-related independent variables","JPN,USA",2002,Resource Dilemma,23,5,8,13
10.1037/0022-3514.94.3.479,"Wolf,Insko,Kitchner,Wildschut",,https://data.cooperationdatabank.org/id/ENG02584,"Wolf,Insko,Kitchner,Wildschut",,USA,2006,Prisoner's Dilemma Game,134,6,8,14
10.1002/ejsp.374,"Wildschut,Insko,Pinter",,https://data.cooperationdatabank.org/id/ENG02549,"Wildschut,Insko,Pinter",Group Size-related independent variables,USA,2005,Prisoner's Dilemma Game,134,5,8,13
10.1353/sof.2006.0020,,,,,,,,,10,11,12,23
10.1016/j.jenvp.2009.05.003,,,,,,,,,23,2,9,11
10.1016/0167-2681(93)90039-R,,,,,,,,,23,3,0,3
10.1037/0022-3514.35.7.514,"Holloway,Tucker,Hornstein",,https://data.cooperationdatabank.org/id/ENG01150,"Holloway,Tucker,Hornstein",,USA,1977,Prisoner's Dilemma Game,133,2,2,4
10.1002/ejsp.2420190406,"Wilke,Braspenning",,https://data.cooperationdatabank.org/id/ENG02555,"Wilke,Braspenning",Degree of conflicting interests-related independent variables,NLD,1988,Resource Dilemma,23,3,6,9
10.1177/002200277802200204,Lacy,,https://data.cooperationdatabank.org/id/ENG01440,Lacy,Expectations-related independent variables,USA,1978,Prisoner's Dilemma Game,133,3,21,24
10.1016/j.geb.2006.08.011,Carpenter,,https://data.cooperationdatabank.org/id/ENG00434,Carpenter,Punishment-related independent variables,USA,2007,Public Goods Game,17,53,10,63
10.1016/j.evolhumbehav.2008.01.001,,,,,,,,,17,3,8,11
10.1016/j.jesp.2007.02.012,,,,,,,,,23,1,3,4
10.1177/000312240907400102,,,,,,,,,137,9,10,19
10.1177/1368430209105040,,,,,,,,,23,45,38,83
10.1016/0165-1765(94)00621-8,,,,,,,,,10,10,1,11
10.1177/147470490800600302,,,,,,,,,137,8,1,9
10.1177/0146167205274855,"Campbell,Bush,Brunell",,https://data.cooperationdatabank.org/id/ENG00401,"Campbell,Bush,Brunell",Personality-related independent variables,USA,2004,Resource Dilemma,23,3,2,5
10.1016/j.econlet.2004.06.015,,,,,,,,,10,2,1,3
10.1016/j.geb.2010.07.006,"Charness,Rustichini",,https://data.cooperationdatabank.org/id/ENG00468,"Charness,Rustichini",Gender-related independent variables,USA,2009,Prisoner's Dilemma Game,10,10,4,14
10.1111/1467-6494.00101,"Sheldon,McGregor",,https://data.cooperationdatabank.org/id/ENG02188,"Sheldon,McGregor",Expectations-related independent variables,USA,2000,Resource Dilemma,23,6,7,13
10.1016/j.jebo.2010.01.001,,,,,,,,,133,2,8,10
10.1037/0022-3514.68.4.619,,,,,,,,,23,8,9,17
10.1016/j.jrp.2006.04.002,,,,,,,,,137,7,2,9
10.1177/0146167205284006,"Kortenkamp,Moore",,https://data.cooperationdatabank.org/id/ENG01395,"Kortenkamp,Moore",Personality-related independent variables,USA,2005,Resource Dilemma,23,3,6,9
10.1006/obhd.1999.2822,"Probst,Carnevale,Triandis",,https://data.cooperationdatabank.org/id/ENG01943,"Probst,Carnevale,Triandis",Personality-related independent variables,USA,1999,Prisoner's Dilemma Game,134,14,3,17
10.1016/S0167-2681(00)00113-X,,,,,,,,,10,3,3,6
10.1353/sof.2004.0096,,,,,,,,,137,1,4,5
10.1037/1089-2699.7.1.26,,,,,,,,,23,9,3,12
10.1163/156853906778987506,,,,,,,,,37,3,0,3
10.1016/0022-1031(85)90008-3,,,,,,,,,23,32,6,38
10.1177/0022002793037001005,,,,,,,,,134,21,23,44
10.1016/0167-2681(91)90030-2,,,,,,,,,10,8,0,8
10.1023/A:1025984611796,,,,,,,,,23,5,13,18
10.1080/00913367.1994.10673440,"Corfman,Lehmann",,https://data.cooperationdatabank.org/id/ENG00554,"Corfman,Lehmann",,USA,1994,Prisoner's Dilemma Game,133,1,3,4
10.1080/15534510802469156,,,,,,,,,23,1,12,13
10.1037/1089-2699.5.2.67,,,,,,,,,23,6,10,16
10.1016/S1090-5138(97)00090-1,"Surbey,McNally",,https://data.cooperationdatabank.org/id/ENG02321,"Surbey,McNally",Gender-related independent variables,CAN,1996,Prisoner's Dilemma Game,37,4,3,7
10.1177/002200276500900207,"Sampson,Kardush",,https://data.cooperationdatabank.org/id/ENG02094,"Sampson,Kardush",,USA,1963,Prisoner's Dilemma Game,133,16,2,18
10.1037/h0033947,,,,,,,,,133,6,17,23
10.1037/h0023553,,,,,,,,,133,11,0,11
10.1037/h0036196,,,,,,,,,133,3,16,19
10.1037/h0027573,,,,,,,,,133,7,14,21
10.1177/002200276100500403,,,,,,,,,133,19,1,20
10.1037/h0021807,,,,,,,,,133,16,3,19
10.3758/BF03329005,,,,,,,,,133,9,6,15
10.1002/bs.3830120405,,,,,,,,,133,15,7,22
10.1177/002200277001400108,,,,,,,,,133,5,2,7
10.1177/002200277401800305,,,,,,,,,133,4,12,16
10.1037/h0033726,,,,,,,,,133,7,14,21
10.1177/002200277301700209,"Miller,Pyke",,https://data.cooperationdatabank.org/id/ENG01700,"Miller,Pyke",,CAN,1973,Prisoner's Dilemma Game,133,2,12,14
10.1037/h0023282,Crowne,,https://data.cooperationdatabank.org/id/ENG00588,Crowne,,USA,1965,Prisoner's Dilemma Game,133,8,1,9
10.1080/00224545.1969.9922375,,,,,,,,,133,7,0,7
10.1177/002200277201600311,,,,,,,,,133,3,10,13
10.1177/0146167274001001123,,,,,,,,,133,1,1,2
10.1037/h0029839,,,,,,,,,133,3,1,4
10.1177/002200277101500310,,,,,,,,,133,2,13,15
10.1080/00224545.1978.9924076,,,,,,,,,133,2,0,2
10.1016/j.jebo.2009.03.011,"Carpenter,Bowles,Gintis,Hwang",,https://data.cooperationdatabank.org/id/ENG00441,"Carpenter,Bowles,Gintis,Hwang",,USA,2006,Public Goods Game,17,13,15,28
10.1002/ejsp.260,"De Cremer,van Dijk",,https://data.cooperationdatabank.org/id/ENG00638,"De Cremer,van Dijk",Leadership-related independent variables,NLD,2004,Resource Dilemma,23,7,6,13
10.1177/1368430208090647,"De Cremer,van Dijk",,https://data.cooperationdatabank.org/id/ENG00639,"De Cremer,van Dijk",Leadership-related independent variables,NLD,2007,Resource Dilemma,23,3,5,8
10.1002/ejsp.122,"Eek,Loukopoilos,Fujii,Gärling",,https://data.cooperationdatabank.org/id/ENG00761,"Eek,Loukopoilos,Fujii,Gärling",Punishment-related independent variables,SWE,2002,Prisoner's Dilemma Game,23,6,8,14
10.1006/obhd.2000.2935,"Rapoport,Au",,https://data.cooperationdatabank.org/id/ENG01992,"Rapoport,Au",Reward-related independent variables,HKG,1999,Resource Dilemma,23,3,11,14
10.1007/s10551-011-0795-z,,,,,,,,,23,1,9,10
10.1016/0022-1031(87)90023-0,Sato,,https://data.cooperationdatabank.org/id/ENG02109,Sato,Punishment-related independent variables,JPN,1987,Resource Dilemma,23,4,10,14
10.1177/014616729101700210,Samuelson,,https://data.cooperationdatabank.org/id/ENG02095,Samuelson,,USA,1991,Resource Dilemma,23,7,11,18
10.1002/ejsp.2420140109,"Rutte,Wilke",,https://data.cooperationdatabank.org/id/ENG02075,"Rutte,Wilke",Period-related independent variables,NLD,1983,Resource Dilemma,23,19,0,19
10.1177/0022002784028001007,,,,,,,,,23,1,11,12
10.1037/h0025300,,,,,,,,,133,7,4,11
10.1348/014466699164239,Gärling,,https://data.cooperationdatabank.org/id/ENG00962,Gärling,Personality-related independent variables,GBR,1999,Resource Dilemma,23,7,0,7
10.1016/j.jesp.2005.06.004,"de Kwaadsteniet,van Dijk,Wit,De Cremer",,https://data.cooperationdatabank.org/id/ENG00666,"de Kwaadsteniet,van Dijk,Wit,De Cremer",Uncertainty-related independent variables,NLD,2003,Resource Dilemma,23,13,16,29
10.1016/j.jenvp.2008.10.003,"Joireman,Posey,Truelove,Parks",,https://data.cooperationdatabank.org/id/ENG01248,"Joireman,Posey,Truelove,Parks",Personality-related independent variables,USA,2008,Resource Dilemma,23,3,17,20
10.1177/0146167206298569,"Brucks,van Lange ",,https://data.cooperationdatabank.org/id/ENG00350,"Brucks,van Lange ",Feedback-related independent variables,NLD,2006,Resource Dilemma,23,5,11,16
10.1006/obhd.1997.2707,"Roch,Samuelson",,https://data.cooperationdatabank.org/id/ENG02042,"Roch,Samuelson",Personality-related independent variables,USA,1997,Resource Dilemma,23,14,20,34
10.1177/0146167206289346,"Van den Bergh,Dewitte,De Cremer",,https://data.cooperationdatabank.org/id/ENG02440,"Van den Bergh,Dewitte,De Cremer",Personality-related independent variables,BEL,2006,Public Goods Game,23,2,11,13
10.1007/978-3-540-77903-2_32,"Feyer,Leopold-Wildburger,Pickl",,https://data.cooperationdatabank.org/id/ENG00859,"Feyer,Leopold-Wildburger,Pickl",,AUT,2005,Prisoner's Dilemma Game,23,1,2,3
10.1080/08941929509380895,"Loomis,Samuelson,Sell",,https://data.cooperationdatabank.org/id/ENG01540,"Loomis,Samuelson,Sell",Uncertainty-related independent variables,USA,1993,Resource Dilemma,23,3,12,15
10.1037/a0037737,,,,,,,,,137,6,54,60
10.1126/science.1189047,,,,,,,,,37,22,4,26
10.1016/S0899-8256(03)00119-2,,,,,,,,,137,16,1,17
10.1257/000282806777212594,,,,,,,,,137,14,4,18
10.1177/104346399011001002,"Hayashi,Ostrom,Walker,Yamagishi",,https://data.cooperationdatabank.org/id/ENG01119,"Hayashi,Ostrom,Walker,Yamagishi",Sequentiality-related independent variables,USA,1999,Prisoner's Dilemma Game,137,20,4,24
10.1016/j.evolhumbehav.2009.09.004,,,,,,,,,137,6,13,19
10.1287/mnsc.1110.1466,"Goette,Huffman,Meier,Sutter",,https://data.cooperationdatabank.org/id/ENG00992,"Goette,Huffman,Meier,Sutter",Identification-related independent variables,CHE,2012,Prisoner's Dilemma Game,17,9,15,24
10.1016/j.jtbi.2012.07.002,,,,,,,,,137,2,5,7
10.1177/1368430210371639,,,,,,,,,134,7,4,11
10.1016/j.ejpoleco.2003.08.006,,,,,,,,,137,3,2,5
10.1016/j.joep.2009.07.001,,,,,,,,,131,3,7,10
10.1016/j.evolhumbehav.2010.07.007,,,,,,,,,137,6,2,8
10.1177/1368430210377332,,,,,,,,,134,7,10,17
10.1098/rspb.2013.0557,,,,,,,,,137,1,2,3
10.1037/h0022287,,,,,,,,,133,9,7,16
10.1037/h0032111,"Baranowski,Summers",,https://data.cooperationdatabank.org/id/ENG00138,"Baranowski,Summers",,USA,1970,Prisoner's Dilemma Game,133,2,5,7
10.1177/002200276701100308,Swinth,,https://data.cooperationdatabank.org/id/ENG02341,Swinth,,USA,1967,Prisoner's Dilemma Game,133,6,10,16
10.1177/002200276601000108,,,,,,,,,133,21,2,23
10.1080/00224545.1970.9712529,,,,,,,,,133,4,3,7
10.1038/srep00638,,,,,,,,,132,9,14,23
10.1371/journal.pone.0016836,,,,,,,,,132,14,10,24
10.1098/rspb.2014.1661,,,,,,,,,132,2,13,15
10.1007/s11238-006-9013-3,,,,,,,,,131,12,11,23
10.1111/1468-0262.00239,,,,,,,,,132,11,1,12
10.1093/ei/41.1.20,,,,,,,,,137,16,2,18
10.1016/j.socec.2004.04.009,,,,,,,,,131,18,8,26
10.1371/journal.pone.0058826,"Barker,Barclay,Reeve",,https://data.cooperationdatabank.org/id/ENG00147,"Barker,Barclay,Reeve",,USA,2012,Public Goods Game,137,0,10,10
10.1073/pnas.1000829107,,,,,,,,,137,12,7,19
10.1007/BF00166487,,,,,,,,,137,2,1,3
10.1016/j.geb.2011.09.003,,,,,,,,,17,2,7,9
10.1007/s10683-011-9283-7,,,,,,,,,137,20,9,29
10.1177/0956797614538065,,,,,,,,,23,8,2,10
10.1257/aer.99.2.93,,,,,,,,,137,4,1,5
10.1111/j.1465-7295.2012.00474.x,"Savikhin,Sheremeta",,https://data.cooperationdatabank.org/id/ENG02117,"Savikhin,Sheremeta",,USA,2012,Public Goods Game,131,10,15,25
10.1093/scan/nsq085,,,,,,,,,37,5,1,6
10.1038/nature03701,,,,,,,,,37,26,2,28
10.1111/j.1469-7610.1974.tb01200.x,,,,,,,,,133,0,3,3
10.1093/scan/nsu138,"Bault,Pelloux,Fahrenfort,Ridderinkhof,van Winden",,https://data.cooperationdatabank.org/id/ENG00163,"Bault,Pelloux,Fahrenfort,Ridderinkhof,van Winden",,NLD,2014,Public Goods Game,37,1,6,7
10.1038/nature04271,,,,,,,,,37,19,4,23
10.1016/j.neuroimage.2004.04.015,,,,,,,,,37,26,3,29
10.1016/S0896-6273(04)00014-5,,,,,,,,,37,10,4,14
10.3389/fnins.2012.00028,"Fahrenfort,van Winden,Pelloux,Stallen,Ridderinkhof",,https://data.cooperationdatabank.org/id/ENG00814,"Fahrenfort,van Winden,Pelloux,Stallen,Ridderinkhof",Personality-related independent variables,NLD,2012,Public Goods Game,37,1,7,8
10.1016/j.joep.2005.08.004,"Sonnemans,van Dijk,van Winden",,https://data.cooperationdatabank.org/id/ENG02250,"Sonnemans,van Dijk,van Winden",Personality-related independent variables,NLD,2006,Public Goods Game,131,5,9,14
10.1523/JNEUROSCI.2707-08.2009,,,,,,,,,37,2,2,4
10.1002/hbm.21298,,,,,,,,,37,2,14,16
10.1016/j.neuron.2008.04.009,,,,,,,,,37,22,6,28
10.1126/science.1129156,,,,,,,,,37,23,1,24
10.1016/j.neuron.2007.09.011,,,,,,,,,37,19,7,26
10.1016/j.neuropsychologia.2007.11.033,"Rilling,Goldsmith,Glenn,Jairam,Elfenbein,Dagenais,Murdock,Pagnoni",,https://data.cooperationdatabank.org/id/ENG02033,"Rilling,Goldsmith,Glenn,Jairam,Elfenbein,Dagenais,Murdock,Pagnoni",,USA,2006,Prisoner's Dilemma Game,37,10,7,17
10.1038/nn.2933,,,,,,,,,37,5,6,11
10.1177/0956797609360750,,,,,,,,,17,5,3,8
10.1177/0022002713515401,,,,,,,,,132,0,1,1
10.1016/j.jebo.2006.02.004,,,,,,,,,132,2,6,8
10.1037/h0024305,,,,,,,,,133,21,5,26
10.1080/00224545.1969.9922410,,,,,,,,,133,3,11,14
10.1016/j.geb.2016.04.002,,,,,,,,,131,0,2,2
10.2202/1935-1682.2006,,,,,,,,,131,12,11,23
10.1016/j.joep.2010.05.003,"My,Chalvignac",,https://data.cooperationdatabank.org/id/ENG01760,"My,Chalvignac",,FRA,2007,Public Goods Game,131,3,14,17
10.1017/S1355770X15000340,,,,,,,,,137,0,3,3
10.2139/ssrn.1878513,"Becchetti,Conzo,Antoni",,https://data.cooperationdatabank.org/id/ENG00176,"Becchetti,Conzo,Antoni",Feedback-related independent variables,KEN,2010,Resource Dilemma,131,0,12,12
10.1177/002200276300700339,,,,,,,,,133,10,0,10
10.1073/pnas.0913149107,,,,,,,,,132,11,5,16
10.1371/journal.pone.0013749,,,,,,,,,132,14,5,19
10.1371/journal.pone.0047718,,,,,,,,,132,6,6,12
10.1007/s00265-004-0885-3,,,,,,,,,137,9,7,16
10.1016/j.geb.2006.04.002,,,,,,,,,132,10,2,12
10.1016/j.jpubeco.2014.04.004,"Beekman,Bulte,Nillesen",,https://data.cooperationdatabank.org/id/ENG00181,"Beekman,Bulte,Nillesen",,LBR,2010,Public Goods Game,137,3,4,7
10.1016/j.joep.2017.02.004,,,,,,,,,137,0,11,11
10.1002/bdm.726,,,,,,,,,134,9,12,21
10.1111/j.1465-7295.2010.00332.x,"Falk,Fischbacher,Gächter",,https://data.cooperationdatabank.org/id/ENG00822,"Falk,Fischbacher,Gächter",,CHE,2010,Public Goods Game,131,9,21,30
10.1098/rspb.2008.1060,,,,,,,,,137,14,9,23
10.1016/j.jebo.2014.02.007,,,,,,,,,131,6,8,14
10.1111/jpet.12182,,,,,,,,,137,1,10,11
10.1016/j.econlet.2013.05.021,"Godoy,Morales,Rodero",,https://data.cooperationdatabank.org/id/ENG00981,"Godoy,Morales,Rodero",,ESP,2013,Public Goods Game,131,2,2,4
10.1080/02699931.2016.1147423,,,,,,,,,37,1,11,12
10.1111/psyp.12561,,,,,,,,,37,3,7,10
10.3389/fpsyg.2010.00235,,,,,,,,,37,5,4,9
10.1371/journal.pone.0018945,,,,,,,,,37,5,4,9
10.1037/a0033495,,,,,,,,,17,1,7,8
10.1177/0022002707312606,,,,,,,,,37,2,3,5
10.1371/journal.pone.0187952,,,,,,,,,37,0,8,8
10.1016/j.biopsycho.2013.04.008,,,,,,,,,37,1,2,3
10.1016/j.jebo.2003.11.003,,,,,,,,,137,6,1,7
10.1177/0022002787031004004,,,,,,,,,23,11,7,18
10.1162/REST_a_00586,,,,,,,,,137,0,11,11
10.1016/j.geb.2013.12.002,,,,,,,,,137,9,8,17
10.1016/j.obhdp.2009.08.004,"LeBoeuf,Shafir,Bayuk",,https://data.cooperationdatabank.org/id/ENG02687,"LeBoeuf,Shafir,Bayuk",,USA,2008,Prisoner's Dilemma Game,132,4,3,7
10.3758/BF03336592,,,,,,,,,133,0,2,2
10.1016/0022-1031(70)90086-7,,,,,,,,,133,2,6,8
10.1037/h0033368,,,,,,,,,23,1,1,2
10.1016/S0167-4870(01)00067-8,,,,,,,,,37,10,7,17
10.1016/j.bandc.2013.02.012,,,,,,,,,37,1,5,6
10.1037//0021-843x.85.3.330,,,,,,,,,37,4,1,5
10.1080/00224545.1968.9712494,,,,,,,,,133,5,4,9
10.3389/fnbeh.2017.00079,,,,,,,,,132,0,8,8
10.1037/xge0000107,"Evans,Dillon,Rand",,https://data.cooperationdatabank.org/id/ENG00811,"Evans,Dillon,Rand",,,2015,Prisoner's Dilemma Game,132,8,17,25
10.1073/pnas.1215443110,,,,,,,,,17,2,12,14
10.1080/00224545.1968.9924850,,,,,,,,,133,1,2,3
10.1037/h0034219,,,,,,,,,133,0,1,1
10.1016/j.econlet.2009.03.015,"Bernasconi,Corazzini,Kube,Maréchal",,https://data.cooperationdatabank.org/id/ENG00209,"Bernasconi,Corazzini,Kube,Maréchal",,ITA,2007,Public Goods Game,131,5,4,9
10.1006/jema.1999.0308,,,,,,,,,136,1,2,3
10.1111/j.1467-9280.1993.tb00570.x,,,,,,,,,136,4,0,4
10.1086/269407,,,,,,,,,136,1,1,2
10.1006/jeem.2001.1193,,,,,,,,,136,2,1,3
10.1177/0956797611416251,"Côté,DeCelles,McCarthy,van Kleef,Hideg",,https://data.cooperationdatabank.org/id/ENG00561,"Côté,DeCelles,McCarthy,van Kleef,Hideg",Gender-related independent variables,CAN,2010,Resource Dilemma,23,1,0,1
10.1080/00207597008247286,Meeker,,https://data.cooperationdatabank.org/id/ENG01655,Meeker,,LBR,1970,Prisoner's Dilemma Game,133,2,7,9
10.2466/pr0.1967.20.3c.1307,,,,,,,,,133,1,0,1
10.1177/0022002784028002005,,,,,,,,,133,2,9,11
10.1037/h0025322,"Pilisuk,Skolnick",,https://data.cooperationdatabank.org/id/ENG01909,"Pilisuk,Skolnick",,USA,1967,Prisoner's Dilemma Game,133,17,8,25
10.1177/0022002783027003007,"Lindskold,Walters,Koutsourais",,https://data.cooperationdatabank.org/id/ENG01507,"Lindskold,Walters,Koutsourais",Partner(s)' strategies-related independent variables,USA,1983,Prisoner's Dilemma Game,133,11,9,20
10.1177/002200276500900406,,,,,,,,,133,25,10,35
10.1002/bs.3830210103,,,,,,,,,133,3,4,7
10.2466/pr0.1993.73.3f.1289,,,,,,,,,133,0,1,1
10.2307/2786379,"Bonoma,Tedeschi,Helm",,https://data.cooperationdatabank.org/id/ENG00272,"Bonoma,Tedeschi,Helm",,USA,1974,Prisoner's Dilemma Game,133,2,1,3
10.2466/pr0.1995.76.1.322,,,,,,,,,133,0,1,1
10.1016/j.jebo.2016.09.004,,,,,,,,,134,0,8,8
10.3390/socsci4010148,,,,,,,,,137,0,1,1
10.1016/j.obhdp.2008.01.001,,,,,,,,,131,2,27,29
10.2307/2787147,,,,,,,,,23,6,5,11
10.1037/h0032319,,,,,,,,,23,21,3,24
10.2307/2786685,,,,,,,,,23,1,5,6
10.1016/j.econlet.2012.06.049,,,,,,,,,131,1,3,4
10.1016/j.jebo.2005.01.003,,,,,,,,,23,2,10,12
10.1111/j.1465-7295.2008.00125.x,"Velez,Murphy,Stranlund",,https://data.cooperationdatabank.org/id/ENG02666,"Velez,Murphy,Stranlund",,COL,2004,Resource Dilemma,137,4,6,10
10.1037/h0021197,,,,,,,,,23,3,2,5
10.1037/h0042016,,,,,,,,,133,35,3,38
10.1177/002200276601000207,,,,,,,,,133,13,6,19
10.1177/002200276000400404,,,,,,,,,133,28,1,29
10.1080/00223980.1961.9916504,,,,,,,,,133,1,2,3
10.1037/h0029843,,,,,,,,,133,3,13,16
10.1037/h0030463,,,,,,,,,133,2,2,4
10.1007/s12143-010-9073-6,,,,,,,,,137,0,5,5
10.1093/0199262055.003.0007,Gurven,,https://data.cooperationdatabank.org/id/ENG01058,Gurven,,BOL,2004,Public Goods Game,137,2,0,2
10.1038/srep14559,,,,,,,,,132,0,16,16
10.1007/s00199-006-0186-3,"Potters,Sefton,Vesterlund",,https://data.cooperationdatabank.org/id/ENG01936,"Potters,Sefton,Vesterlund",,GBR,2005,Public Goods Game,131,34,3,37
10.1007/s10683-014-9411-2,"Khadjavi,Lange",,https://data.cooperationdatabank.org/id/ENG01331,"Khadjavi,Lange",,DEU,2011,Public Goods Game,131,9,8,17
10.3389/fpsyg.2017.01017,,,,,,,,,37,0,17,17
10.1016/j.ecolecon.2015.04.024,,,,,,,,,131,0,1,1
10.1080/09638180.2016.1258319,,,,,,,,,10,0,1,1
10.1177/1948550616639650,,,,,,,,,37,0,6,6
10.1016/j.jebo.2003.11.004,,,,,,,,,131,5,0,5
10.1016/j.joep.2007.12.004,,,,,,,,,133,1,5,6
10.1016/j.econlet.2014.11.015,Cox,,https://data.cooperationdatabank.org/id/ENG00566,Cox,Personality-related independent variables,USA,2013,Public Goods Game,131,3,7,10
10.1006/jesp.1995.1025,,,,,,,,,134,15,0,15
10.1016/j.joep.2009.04.004,,,,,,,,,17,5,19,24
10.1007/s11238-011-9285-0,,,,,,,,,131,0,6,6
10.1016/S0167-2681(98)00091-2,,,,,,,,,131,4,4,8
10.1007/s001990050018,,,,,,,,,131,2,5,7
10.2307/2095768,,,,,,,,,23,2,1,3
